Hour,DTE 2019 kWh,CE 2019 kWh,CE+DTE 2019 kWh,Zone 7 Overall 2019 kWh
6874,5168229.09,4003092.0,9171321.09,10449920.517160483
6875,5219024.4,3973920.0,9192944.4,10474558.393056497
6876,5172272.87,3982776.0,9155048.870000001,10431379.741631083
6877,5170478.33,3938671.0,9109149.33,10379081.218870036
6878,5194611.74,3950311.0,9144922.74,10419841.899633398
6879,5129585.67,3892871.0,9022456.67,10280302.493588135
6880,5033755.77,3870983.0,8904738.77,10146173.21315237
6881,5009148.07,3824888.0,8834036.07,10065613.65274681
6882,5007934.69,3846165.0,8854099.690000001,10088474.39791417
6883,5025717.41,3956007.0,8981724.41,10233891.635729453
6884,5266335.48,4007822.0,9274157.48,10567093.614822874
6885,5160912.3,3898290.0,9059202.3,10322170.93425059
6886,4955003.5,3659697.0,8614700.5,9815699.899799569
6887,4694078.73,3446746.0,8140824.73,9275759.78834631
6888,4377407.79,3311327.0,7688734.79,8760642.730155094
6889,4210977.77,3209508.0,7420485.77,8454996.366856065
6890,4075379.7,3175801.0,7251180.7,8262088.005313541
6891,4018022.14,3146156.0,7164178.140000001,8162956.176009167
6892,3999317.79,3196014.0,7195331.79,8198453.043158918
6893,4077436.45,3368354.0,7445790.45,8483828.842801161
6894,4352943.41,3661051.0,8013994.41,9131247.700048458
6895,4849706.16,3933345.0,8783051.16,10007520.794384724
6896,5216695.48,4028444.0,9245139.48,10534030.134590173
6897,5231084.649999999,4063280.0,9294364.649999999,10590117.922695702
6898,5287978.83,4030811.0,9318789.83,10617948.285095254
6899,5326830.35,4002789.0,9329619.35,10630287.57865269
6900,5286075.66,4014945.0,9301020.66,10597701.86559541
6901,5290747.19,3979042.0,9269789.190000001,10562116.329342632
6902,5286066.64,4002403.0,9288469.64,10583401.07292637
6903,5266802.430000001,3984570.0,9251372.43,10541132.037516508
6904,5160405.91,3978864.0,9139269.91,10413400.992852649
6905,5153273.75,3999488.0,9152761.75,10428773.767859291
6906,5132269.67,4004349.0,9136618.67,10410380.136097113
6907,5133579.24,4058360.0,9191939.24,10473413.100900225
6908,5287880.69,4003853.0,9291733.690000001,10587120.173231477
6909,5199498.69,3857660.0,9057158.690000001,10319842.418886391
6910,4938628.97,3639762.0,8578390.969999999,9774328.357053215
6911,4650886.49,3414227.0,8065113.49,9189493.433424082
6912,4353153.96,3263574.0,7616727.96,8678597.227352543
6913,4180247.82,3146669.0,7326916.82,8348382.708825893
6914,4051203.19,3095771.0,7146974.1899999995,8143353.775404391
6915,3981358.69,3067329.0,7048687.6899999995,8031364.880584234
6916,3906988.61,3118579.0,7025567.609999999,8005021.565812077
6917,3966939.23,3291427.0,7258366.23,8270275.290071846
6918,4221352.09,3579272.0,7800624.09,8888130.829224661
6919,4703036.93,3894705.0,8597741.93,9796377.088304294
6920,5116301.63,3971532.0,9087833.629999999,10354793.837741211
6921,5195529.16,4036505.0,9232034.16,10519097.765413688
6922,5233857.45,4094777.0,9328634.45,10629165.370999467
6923,5340572.75,4086320.0,9426892.75,10741122.13437905
6924,5330198.98,4079379.0,9409577.98,10721393.464049298
6925,5272765.34,4042205.0,9314970.34,10613596.30935213
6926,5291929.54,4050812.0,9342741.54,10645239.169722877
6927,5301525.5,4015114.0,9316639.5,10615498.171598502
6928,5201878.03,4003372.0,9205250.030000001,10488579.58522191
6929,5215007.24,3972304.0,9187311.24,10468139.898525253
6930,5219816.38,4009134.0,9228950.379999999,10515584.067051567
6931,5302217.26,4085977.0,9388194.26,10697028.580062753
6932,5401388.01,4066378.0,9467766.01,10787693.6494406
6933,5301784.07,3930543.0,9232327.07,10519431.510812923
6934,5083356.58,3706921.0,8790277.58,10015754.669731861
6935,4765799.23,3456546.0,8222345.23,9368645.288391449
6936,4479938.99,3305095.0,7785033.99,8870367.269945048
6937,4282820.649999999,3207711.0,7490531.649999999,8534807.53815533
6938,4196152.49,3153490.0,7349642.49,8374276.627801008
6939,4131511.91,3128117.0,7259628.91,8271714.003808844
6940,4055795.68,3159988.0,7215783.68,8221756.18812881
6941,4127145.7,3320575.0,7447720.7,8486028.194331907
6942,4424791.35,3638919.0,8063710.35,9187894.677767118
6943,4867308.52,3935898.0,8803206.52,10030486.069281098
6944,5291362.88,4005658.0,9297020.879999999,10593144.465121044
6945,5276205.97,4053949.0,9330154.969999999,10630897.870929282
6946,5335852.28,4086336.0,9422188.280000001,10735761.801108312
6947,5385281.38,4076942.0,9462223.379999999,10781378.305948898
6948,5339809.1,4043039.0,9382848.1,10690937.097001174
6949,5334021.34,4035535.0,9369556.34,10675792.295704814
6950,5316031.47,3973345.0,9289376.469999999,10584434.326623363
6951,5288154.59,3938242.0,9226396.59,10512674.246072058
6952,5139505.0200000005,3883838.0,9023343.02,10281312.412111266
6953,5057829.28,3842561.0,8900390.280000001,10141218.488045298
6954,5072003.99,3867011.0,8939014.99,10185227.976486221
6955,5114101.09,4009237.0,9123338.09,10395248.073435701
6956,5284387.47,3998837.0,9283224.469999999,10577424.659162078
6957,5222935.05,3859039.0,9081974.05,10348117.357366897
6958,5055636.27,3658110.0,8713746.27,9928553.916565973
6959,4778249.38,3419831.0,8198080.38,9340997.608043924
6960,4508777.100000001,3276068.0,7784845.100000001,8870152.046263844
6961,4305355.74,3192929.0,7498284.74,8543641.508034624
6962,4210719.48,3115927.0,7326646.48,8348074.679973246
6963,4152599.12,3115469.0,7268068.12,8281329.74758907
6964,4088779.9,3163425.0,7252204.9,8263254.991889264
6965,4216835.55,3290421.0,7507256.55,8553864.103064831
6966,4441052.23,3585383.0,8026435.23,9145422.929428449
6967,4915555.33,3871147.0,8786702.33,10011680.98416766
6968,5258967.75,3922744.0,9181711.75,10461759.768022524
6969,5261737.76,4001146.0,9262883.76,10554248.194105767
6970,5341946.56,3959395.0,9301341.559999999,10598067.50315853
6971,5340656.27,3916310.0,9256966.27,10547505.730336996
6972,5309226.49,3884133.0,9193359.49,10475031.35190996
6973,5243258.3,3847322.0,9090580.3,10357923.428658945
6974,5222751.78,3807480.0,9030231.780000001,10289161.553336984
6975,5150667.3,3722546.0,8873213.3,10110252.68954042
6976,5040693.53,3665814.0,8706507.530000001,9920306.003653312
6977,4967400.34,3598288.0,8565688.34,9759854.818011645
6978,4870146.47,3598953.0,8469099.469999999,9649800.224519884
6979,4913318.05,3743822.0,8657140.05,9864056.065714164
6980,5109229.14,3755834.0,8865063.14,10100966.293026073
6981,4994839.04,3649707.0,8644546.04,9849706.289689438
6982,4879041.53,3485047.0,8364088.53,9530149.416783059
6983,4621360.63,3281913.0,7903273.63,9005091.027607933
6984,4405512.14,3099853.0,7505365.14,8551709.006326705
6985,4197140.02,2963004.0,7160144.02,8158359.648099719
6986,4052250.8,2893245.0,6945495.8,7913786.721676316
6987,4001518.05,2864491.0,6866009.05,7823218.502385303
6988,3970460.1,2875758.0,6846218.1,7800668.440902384
6989,3985468.39,2937622.0,6923090.390000001,7888257.711040141
6990,4084170.21,3074104.0,7158274.21,8156229.162677778
6991,4234979.43,3246269.0,7481248.43,8524230.118589344
6992,4433045.27,3318908.0,7751953.27,8832674.674597211
6993,4555658.17,3389917.0,7945575.17,9053289.94316389
6994,4643363.54,3391817.0,8035180.54,9155387.44746256
6995,4671362.67,3377567.0,8048929.67,9171053.381984988
6996,4643127.76,3338295.0,7981422.76,9094135.145567741
6997,4572869.96,3311411.0,7884280.96,8983450.536564056
6998,4545442.75,3292495.0,7837937.75,8930646.490532115
6999,4492034.07,3262554.0,7754588.07,8835676.799406542
7000,4438628.79,3282307.0,7720935.79,8797332.96128657
7001,4434074.67,3327723.0,7761797.67,8843891.50983061
7002,4440139.5,3392930.0,7833069.5,8925099.544235235
7003,4506663.8,3513841.0,8020504.8,9138665.721658222
7004,4704048.41,3492277.0,8196325.41,9338997.972786361
7005,4628414.78,3391298.0,8019712.78,9137763.283943223
7006,4551900.23,3260611.0,7812511.23,8901675.188533137
7007,4320899.35,3068889.0,7389788.35,8420019.334001804
7008,4101574.84,2898451.0,7000025.84,7975918.946489478
7009,3951858.01,2796947.0,6748805.01,7689674.720603905
7010,3792004.6,2735765.0,6527769.6,7437824.148226008
7011,3755590.71,2691869.0,6447459.71,7346318.0326940855
7012,3723395.36,2712560.0,6435955.359999999,7333209.829206075
7013,3712518.0,2767839.0,6480357.0,7383801.625554531
7014,3748354.18,2873413.0,6621767.18,7544926.192758769
7015,3871143.0,3019686.0,6890829.0,7851498.6707705
7016,4017942.99,3140960.0,7158902.99,8156945.602649544
7017,4115552.08,3182210.0,7297762.08,8315163.425288795
7018,4188450.42,3208256.0,7396706.42,8427901.871416287
7019,4321478.63,3239408.0,7560886.63,8614970.90194684
7020,4352472.15,3260225.0,7612697.15,8674004.47089942
7021,4390403.59,3275457.0,7665860.59,8734579.57419883
7022,4400592.43,3262703.0,7663295.43,8731656.79809594
7023,4383308.53,3264944.0,7648252.53,8714516.725492986
7024,4385799.46,3292942.0,7678741.46,8749256.202175431
7025,4374278.98,3367996.0,7742274.98,8821647.107221743
7026,4453647.62,3441407.0,7895054.62,8995726.182523249
7027,4505338.25,3602650.0,8107988.25,9238345.4831774
7028,4710007.22,3601752.0,8311759.22,9470524.731871078
7029,4609505.26,3454237.0,8063742.26,9187931.03642913
7030,4493652.83,3270423.0,7764075.83,8846487.274463836
7031,4254748.81,3086527.0,7341275.81,8364743.5256301705
7032,4047096.44,3024187.0,7071283.4399999995,8057110.767050154
7033,3865007.84,2954532.0,6819539.84,7770270.890342289
7034,3863492.54,2924772.0,6788264.54,7734635.413627085
7035,3779952.21,2948179.0,6728131.21,7666118.728542605
7036,3797779.48,3029553.0,6827332.48,7779149.923997281
7037,3932948.89,3209330.0,7142278.890000001,8138003.890548903
7038,4168419.5,3527821.0,7696240.5,8769194.832099315
7039,4707053.05,3839027.0,8546080.05,9737512.881668271
7040,5071696.16,3967588.0,9039284.16,10299475.95085538
7041,5147835.16,4047429.0,9195264.16,10477201.557261633
7042,5223690.94,4056067.0,9279757.940000001,10573474.850556007
7043,5328274.95,4064577.0,9392851.95,10702335.611603348
7044,5364879.68,4059114.0,9423993.68,10737818.896952687
7045,5391592.74,4042029.0,9433621.74,10748789.231623901
7046,5404294.49,4035652.0,9439946.49,10755995.732644018
7047,5363299.85,4025848.0,9389147.85,10698115.112701634
7048,5309828.23,3999333.0,9309161.23,10606977.335141137
7049,5266224.890000001,3988614.0,9254838.89,10545081.766363688
7050,5248764.97,4014840.0,9263604.969999999,10555069.950001368
7051,5327857.3,4039885.0,9367742.3,10673725.355333965
7052,5402723.54,4041390.0,9444113.54,10760743.722695146
7053,5288863.35,3866290.0,9155153.35,10431498.787478993
7054,5075073.87,3639042.0,8714115.870000001,9928975.04353179
7055,4755071.42,3432848.0,8187919.42,9329420.080298895
7056,4496020.69,3256944.0,7752964.69,8833827.099477526
7057,4314964.54,3143977.0,7458941.54,8498813.362900874
7058,4149397.34,3104689.0,7254086.34,8265398.72868191
7059,4096447.73,3081941.0,7178388.73,8179147.903955959
7060,4022561.79,3092258.0,7114819.79,8106716.640908756
7061,4080869.43,3296261.0,7377130.43,8405596.738105908
7062,4347496.16,3597322.0,7944818.16,9052427.396290537
7063,4830707.54,3872833.0,8703540.54,9916925.377310501
7064,5177355.88,3954854.0,9132209.879999999,10405356.704399023
7065,5231236.94,4029446.0,9260682.940000001,10551740.551657435
7066,5275139.13,4076251.0,9351390.129999999,10655093.483752297
7067,5351692.67,4054094.0,9405786.67,10717073.596958492
7068,5374487.04,4057941.0,9432428.04,10747429.1145809
7069,5355968.5,4037327.0,9393295.5,10702840.99814471
7070,5327182.17,4014216.0,9341398.17,10643708.516768154
7071,5340943.52,3998632.0,9339575.52,10641631.766053213
7072,5270899.78,3946820.0,9217719.780000001,10502787.777813809
7073,5205845.03,3979884.0,9185729.030000001,10466337.108220652
7074,5181157.36,4004611.0,9185768.36,10466381.921325535
7075,5322512.29,4088137.0,9410649.29,10722614.128361383
7076,5431182.100000001,4066181.0,9497363.100000001,10821416.952223716
7077,5307255.63,3947658.0,9254913.629999999,10545166.926075334
7078,5098728.33,3672720.0,8771448.33,9994300.38152552
7079,4813269.12,3465826.0,8279095.12,9433306.838678269
7080,4526626.63,3297623.0,7824249.63,8915050.071583778
7081,4342992.319999999,3218877.0,7561869.319999999,8616090.591497803
7082,4229360.8,3138053.0,7367413.8,8394525.485644214
7083,4148290.24,3128762.0,7277052.24,8291566.368790677
7084,4078037.03,3177773.0,7255810.029999999,8267362.723107518
7085,4215146.43,3337238.0,7552384.43,8605283.386555204
7086,4466544.41,3659323.0,8125867.41,9258717.226689607
7087,4989171.68,3929653.0,8918824.68,10162222.879112966
7088,5356318.83,4000515.0,9356833.83,10661296.105137052
7089,5380701.69,4057519.0,9438220.690000001,10754029.334057432
7090,5385934.53,4018962.0,9404896.530000001,10716059.3600609
7091,5437593.24,3978017.0,9415610.24,10728266.698223554
7092,5392264.87,3940986.0,9333250.870000001,10634425.378974376
7093,5381218.75,3921807.0,9303025.75,10599986.490779081
7094,5364891.09,3904737.0,9269628.09,10561932.769942759
7095,5292650.71,3867630.0,9160280.71,10437340.967022931
7096,5212156.88,3826033.0,9038189.879999999,10298229.114231592
7097,5171022.15,3824772.0,8995794.15,10249922.877385296
7098,5118627.39,3868223.0,8986850.39,10239732.242883744
7099,5187073.93,3989586.0,9176659.93,10456003.659720464
7100,5345025.619999999,4000135.0,9345160.62,10647995.500405947
7101,5295000.5600000005,3869741.0,9164741.56,10442423.716550672
7102,5016997.63,3671552.0,8688549.629999999,9899844.542778308
7103,4747086.38,3426647.0,8173733.38,9313256.324936008
7104,4471290.31,3297492.0,7768782.31,8851849.897954276
7105,4285629.78,3188510.0,7474139.78,8516130.431886049
7106,4176711.05,3114955.0,7291666.05,8308217.530761158
7107,4075040.36,3089300.0,7164340.359999999,8163141.011551359
7108,4048557.49,3147579.0,7196136.49,8199369.928628049
7109,4073177.29,3294715.0,7367892.29,8395070.68326833
7110,4338380.63,3606200.0,7944580.63,9052156.751571408
7111,4855951.74,3908872.0,8764823.74,9986752.23897556
7112,5236660.42,3973219.0,9209879.42,10493854.371380653
7113,5246055.78,4002396.0,9248451.780000001,10537804.211562218
7114,5284484.61,4016339.0,9300823.61,10597477.34430587
7115,5361367.84,4003144.0,9364511.84,10670044.52790435
7116,5321514.4,3943153.0,9264667.4,10556280.496327914
7117,5307918.4,3927372.0,9235290.4,10522807.966904934
7118,5303801.3,3923762.0,9227563.3,10514003.610363957
7119,5269349.75,3867182.0,9136531.75,10410281.098337729
7120,5171576.04,3856200.0,9027776.04,10286363.451781165
7121,5121617.31,3836773.0,8958390.309999999,10207304.463832771
7122,5047574.25,3870301.0,8917875.25,10161141.086431274
7123,5144000.31,3982642.0,9126642.309999999,10399012.943952432
7124,5319017.95,3960014.0,9279031.95,10572647.648267282
7125,5221414.49,3862285.0,9083699.49,10350083.345764881
7126,5069064.48,3626512.0,8695576.48,9907851.025515685
7127,4753847.94,3400760.0,8154607.94,9291464.554056495
7128,4505731.3100000005,3242867.0,7748598.3100000005,8828851.990275705
7129,4284210.83,3167206.0,7451416.83,8490239.612113714
7130,4189679.52,3093103.0,7282782.52,8298095.523091724
7131,4089455.13,3073306.0,7162761.13,8161341.616696859
7132,4052975.26,3121262.0,7174237.26,8174417.665956039
7133,4104716.81,3272326.0,7377042.8100000005,8405496.902757574
7134,4405085.82,3557624.0,7962709.82,9072813.382462576
7135,4840530.93,3828006.0,8668536.93,9877041.81651003
7136,5162525.9,3935725.0,9098250.9,10366663.408377498
7137,5333503.35,4005014.0,9338517.35,10640426.07362514
7138,5320738.8,4015394.0,9336132.8,10637709.086865582
7139,5388002.89,3991914.0,9379916.89,10687597.238847861
7140,5395691.88,3928068.0,9323759.879999999,10623611.223613778
7141,5330837.399999999,3875591.0,9206428.399999999,10489922.235066893
7142,5334835.16,3845850.0,9180685.16,10460590.058250241
7143,5252717.37,3786394.0,9039111.370000001,10299279.071720038
7144,5137187.4,3709254.0,8846441.4,10079748.444367016
7145,5058481.29,3689532.0,8748013.29,9967598.19730219
7146,5029739.55,3744736.0,8774475.55,9997749.634700447
7147,5053131.0,3818164.0,8871295.0,10108066.95399247
7148,5192930.45,3836783.0,9029713.45,10288570.96150746
7149,5145492.18,3748311.0,8893803.18,10133713.062080692
7150,5018770.3,3565619.0,8584389.3,9781162.930951633
7151,4789901.63,3352202.0,8142103.63,9277216.983358702
7152,4519588.18,3151150.0,7670738.18,8740137.162611134
7153,4281168.33,3043523.0,7324691.33,8345846.957064121
7154,4183140.57,2988715.0,7171855.57,8171703.93791705
7155,4099492.08,2960146.0,7059638.08,8043841.8949651485
7156,4078018.85,2969447.0,7047465.85,8029972.700465428
7157,4076896.69,3036838.0,7113734.6899999995,8105480.264094347
7158,4216600.73,3171233.0,7387833.73,8417792.214981457
7159,4425715.83,3358135.0,7783850.83,8869019.162312815
7160,4601919.24,3506286.0,8108205.24,9238592.724357897
7161,4647706.95,3545666.0,8193372.95,9335633.902111338
7162,4751576.84,3601671.0,8353247.84,9517797.3959848
7163,4818274.58,3564967.0,8383241.58,9551972.6468496
7164,4737724.28,3495553.0,8233277.28,9381101.405941863
7165,4698765.15,3466639.0,8165404.15,9303765.893774018
7166,4733770.17,3429243.0,8163013.17,9301041.580590243
7167,4692521.63,3443390.0,8135911.63,9270161.739385964
7168,4684268.11,3474085.0,8158353.11,9295731.848641343
7169,4726566.45,3528877.0,8255443.45,9406357.823463045
7170,4768945.51,3611320.0,8380265.51,9548581.674638692
7171,4859135.85,3643726.0,8502861.85,9688269.511987627
7172,4801263.28,3620122.0,8421385.280000001,9595434.06634619
7173,4717520.48,3508246.0,8225766.48,9372543.50438656
7174,4611811.96,3347263.0,7959074.96,9068671.776502185
7175,4402588.07,3166705.0,7569293.07,8624549.30717006
7176,4153598.66,2997116.0,7150714.66,8147615.714749143
7177,3977049.19,2891341.0,6868390.1899999995,7825931.603747261
7178,3838683.09,2809257.0,6647940.09,7574747.94106731
7179,3717992.59,2773401.0,6491393.59,7396376.857317623
7180,3649476.76,2774610.0,6424086.76,7319686.594610658
7181,3633165.94,2811699.0,6444864.9399999995,7343361.518578591
7182,3645003.8,2895802.0,6540805.8,7452677.761190703
7183,3760223.49,3057562.0,6817785.49,7768271.961520653
7184,3895751.48,3186891.0,7082642.48,8070053.402466188
7185,4013039.4,3255026.0,7268065.4,8281326.648386291
7186,4160222.9,3325544.0,7485766.9,8529378.521081833
7187,4254353.17,3396531.0,7650884.17,8717515.24975791
7188,4306923.11,3417668.0,7724591.11,8801497.87963257
7189,4345341.31,3408517.0,7753858.31,8834845.301531613
7190,4341742.29,3377013.0,7718755.29,8794848.471706055
7191,4314569.16,3306076.0,7620645.16,8683060.535119018
7192,4282327.42,3334027.0,7616354.42,8678171.611100351
7193,4281464.51,3377567.0,7659031.51,8726798.4331282
